num_hidden_neurons,l_rate,weights_distr,batch_size,act_f,lambda,optimizer,k,score
[100],0.2,gaussian,1,tanh,0.001,"('trivial', 0.0)",3,10.492627013524057
[100],0.2,gaussian,1,tanh,0.0,"('trivial', 0.5)",3,10.492627013524057
[20],0.6,gaussian,16,relu,0.001,"('nesterov', 0.5)",3,10.492627013524057
"[20, 20]",0.001,gaussian,1,tanh,0.0,"('trivial', 0.5)",3,10.492627013524057
"[20, 20]",0.001,gaussian,1,tanh,0.0,"('nesterov', 0.9)",3,10.492627013524057
"[20, 20]",0.001,gaussian,1,tanh,0.0,"('nesterov', 0.5)",3,10.492627013524057
[100],0.1,gaussian,32,tanh,0.0,"('nesterov', 0.5)",3,10.492627013524057
"[20, 20]",0.6,gaussian,169,tanh,0.001,"('trivial', 0.9)",3,10.492627013524057
[100],0.2,gaussian,16,logistic,0.0,"('nesterov', 0.9)",3,10.492627013524057
[100],0.2,gaussian,16,tanh,0.001,"('nesterov', 0.9)",3,10.492627013524057
[20],0.6,gaussian,1,relu,0.0,"('trivial', 0.9)",3,10.492627013524057
"[20, 20]",0.6,gaussian,8,softplus,0.001,"('trivial', 0.5)",3,10.492627013524057
"[20, 20]",0.6,gaussian,64,tanh,0.0,"('nesterov', 0.5)",3,10.492627013524057
[20],0.4,gaussian,169,tanh,0.001,"('trivial', 0.0)",3,10.492627013524057
[100],0.2,gaussian,1,tanh,0.001,"('trivial', 0.5)",3,10.492627013524057
[20],0.6,gaussian,1,softplus,0.001,"('nesterov', 0.5)",3,10.492627013524057
"[20, 20]",0.6,gaussian,2,relu,0.0,"('trivial', 0.9)",3,10.492627013524057
"[20, 20]",0.6,gaussian,169,tanh,0.0,"('trivial', 0.5)",3,10.492627013524057
[100],0.05,gaussian,1,logistic,0.0,"('trivial', 0.5)",3,10.492627013524057
[100],0.1,gaussian,2,softplus,0.001,"('trivial', 0.0)",3,10.492627013524057
[20],0.6,gaussian,16,softplus,0.0,"('nesterov', 0.5)",3,10.492627013524057
[100],0.4,gaussian,2,relu,0.001,"('nesterov', 0.9)",3,10.492627013524057
"[20, 20]",0.01,gaussian,4,tanh,0.001,"('nesterov', 0.9)",3,10.492627013524057
"[20, 20]",0.01,gaussian,4,tanh,0.001,"('trivial', 0.9)",3,10.492627013524057
[20],0.6,gaussian,1,softplus,0.0,"('nesterov', 0.5)",3,10.492627013524057
[20],0.8,gaussian,1,relu,0.0,"('trivial', 0.9)",3,10.492627013524057
"[20, 20]",0.8,gaussian,1,softplus,0.001,"('trivial', 0.5)",3,10.492627013524057
[20],0.8,gaussian,1,relu,0.001,"('nesterov', 0.5)",3,10.492627013524057
[20],0.6,gaussian,1,softplus,0.0,"('nesterov', 0.9)",3,10.492627013524057
[20],0.6,gaussian,1,softplus,0.0,"('trivial', 0.0)",3,10.492627013524057
[100],0.2,gaussian,1,tanh,0.0,"('nesterov', 0.5)",3,10.492627013524057
[20],0.6,gaussian,1,softplus,0.0,"('trivial', 0.5)",3,10.492627013524057
"[20, 20]",0.8,gaussian,1,tanh,0.001,"('trivial', 0.5)",3,10.492627013524057
[20],0.6,gaussian,1,softplus,0.0,"('trivial', 0.9)",3,10.492627013524057
[100],0.1,gaussian,4,softplus,0.0,"('nesterov', 0.5)",3,10.492627013524057
[100],0.05,gaussian,1,logistic,0.0,"('nesterov', 0.9)",3,10.492627013524057
[20],0.6,gaussian,16,softplus,0.001,"('nesterov', 0.5)",3,10.492627013524057
"[20, 20]",0.6,gaussian,169,tanh,0.0,"('nesterov', 0.9)",3,10.492627013524057
[100],0.2,gaussian,1,tanh,0.0,"('nesterov', 0.9)",3,10.492627013524057
[20],0.6,gaussian,16,softplus,0.001,"('trivial', 0.9)",3,10.492627013524057
[100],0.2,gaussian,1,tanh,0.0,"('trivial', 0.0)",3,10.492627013524057
[100],0.4,gaussian,32,relu,0.001,"('trivial', 0.0)",3,10.492627013524057
[100],0.4,gaussian,32,relu,0.001,"('nesterov', 0.9)",3,10.492627013524057
[100],0.2,gaussian,1,logistic,0.0,"('trivial', 0.9)",3,10.492627013524057
[100],0.4,gaussian,2,logistic,0.001,"('trivial', 0.5)",3,10.492627013524057
[20],0.4,gaussian,1,logistic,0.0,"('trivial', 0.5)",3,10.492627013524057
"[20, 20]",0.001,gaussian,4,relu,0.0,"('trivial', 0.5)",3,10.492627013524057
[100],0.1,gaussian,169,softplus,0.0,"('nesterov', 0.5)",3,10.492627013524057
[100],0.1,gaussian,64,logistic,0.0,"('nesterov', 0.9)",3,10.492627013524057
"[20, 20]",0.01,gaussian,169,relu,0.0,"('nesterov', 0.9)",3,10.492627013524057
"[20, 20]",0.6,gaussian,64,tanh,0.001,"('nesterov', 0.5)",3,10.492627013524057
[100],0.05,gaussian,16,relu,0.0,"('nesterov', 0.9)",3,10.492627013524057
[20],0.4,gaussian,1,tanh,0.0,"('trivial', 0.5)",3,10.492627013524057
[100],0.1,gaussian,8,relu,0.001,"('nesterov', 0.9)",3,10.492627013524057
[20],0.4,gaussian,2,logistic,0.001,"('nesterov', 0.9)",3,10.492627013524057
"[20, 20]",0.01,gaussian,8,relu,0.001,"('trivial', 0.9)",3,10.492627013524057
[100],0.05,gaussian,1,softplus,0.0,"('trivial', 0.5)",3,10.492627013524057
[20],0.4,gaussian,1,tanh,0.0,"('trivial', 0.9)",3,10.492627013524057
"[20, 20]",0.001,gaussian,2,softplus,0.001,"('trivial', 0.0)",3,10.492627013524057
[100],0.05,gaussian,16,softplus,0.0,"('trivial', 0.5)",3,10.492627013524057
[100],0.05,gaussian,1,softplus,0.0,"('trivial', 0.0)",3,10.492627013524057
[100],0.1,gaussian,169,softplus,0.0,"('nesterov', 0.9)",3,10.492627013524057
"[20, 20]",0.6,gaussian,169,relu,0.0,"('nesterov', 0.9)",3,10.492627013524057
"[20, 20]",0.01,gaussian,32,relu,0.0,"('trivial', 0.9)",3,10.492627013524057
[20],0.4,gaussian,16,logistic,0.0,"('nesterov', 0.5)",3,10.492627013524057
[20],0.4,gaussian,1,logistic,0.0,"('nesterov', 0.5)",3,10.492627013524057
[100],0.2,gaussian,16,softplus,0.0,"('nesterov', 0.5)",3,10.492627013524057
[100],0.4,gaussian,64,relu,0.001,"('trivial', 0.9)",3,10.492627013524057
"[20, 20]",0.6,gaussian,64,tanh,0.0,"('trivial', 0.0)",3,10.492627013524057
[100],0.1,gaussian,64,logistic,0.001,"('nesterov', 0.9)",3,10.492627013524057
[100],0.1,gaussian,4,logistic,0.0,"('nesterov', 0.5)",3,10.492627013524057
"[20, 20]",0.01,gaussian,32,relu,0.001,"('nesterov', 0.9)",3,10.492627013524057
"[20, 20]",0.6,gaussian,1,tanh,0.001,"('nesterov', 0.5)",3,10.492627013524057
"[20, 20]",0.6,gaussian,1,logistic,0.001,"('trivial', 0.0)",3,10.492627013524057
[100],0.001,gaussian,4,softplus,0.001,"('nesterov', 0.9)",3,10.492627013524057
[20],0.4,gaussian,1,tanh,0.0,"('trivial', 0.0)",3,10.492627013524057
[100],0.1,gaussian,64,logistic,0.0,"('trivial', 0.0)",3,10.492627013524057
[100],0.05,gaussian,1,softplus,0.001,"('trivial', 0.5)",3,10.492627013524057
[20],0.4,gaussian,1,logistic,0.0,"('nesterov', 0.9)",3,10.492627013524057
[100],0.05,gaussian,1,tanh,0.0,"('nesterov', 0.5)",3,10.492627013524057
[100],0.2,gaussian,1,relu,0.001,"('trivial', 0.0)",3,10.492627013524057
[100],0.2,gaussian,1,softplus,0.0,"('nesterov', 0.5)",3,10.492627013524057
[100],0.05,gaussian,1,tanh,0.0,"('trivial', 0.5)",3,10.492627013524057
"[20, 20]",0.6,gaussian,4,tanh,0.0,"('nesterov', 0.9)",3,10.492627013524057
[100],0.1,gaussian,4,tanh,0.0,"('nesterov', 0.5)",3,10.492627013524057
[100],0.1,gaussian,2,softplus,0.0,"('trivial', 0.5)",3,10.492627013524057
[100],0.4,gaussian,32,logistic,0.0,"('nesterov', 0.5)",3,10.492627013524057
[20],0.4,gaussian,32,logistic,0.001,"('nesterov', 0.5)",3,10.492627013524057
[20],0.4,gaussian,1,tanh,0.001,"('trivial', 0.5)",3,10.492627013524057
[20],0.4,gaussian,1,tanh,0.001,"('trivial', 0.0)",3,10.492627013524057
[20],0.4,gaussian,16,tanh,0.001,"('nesterov', 0.5)",3,10.492627013524057
[20],0.4,gaussian,16,tanh,0.001,"('trivial', 0.5)",3,10.492627013524057
[100],0.05,gaussian,1,tanh,0.0,"('trivial', 0.0)",3,10.492627013524057
"[20, 20]",0.6,gaussian,16,tanh,0.001,"('nesterov', 0.9)",3,10.492627013524057
[100],0.1,gaussian,169,softplus,0.001,"('trivial', 0.5)",3,10.492627013524057
[100],0.05,gaussian,16,softplus,0.0,"('nesterov', 0.5)",3,10.492627013524057
[100],0.05,gaussian,16,relu,0.0,"('trivial', 0.0)",3,10.492627013524057
[100],0.1,gaussian,8,softplus,0.001,"('trivial', 0.9)",3,10.492627013524057
"[20, 20]",0.001,gaussian,4,softplus,0.001,"('nesterov', 0.9)",3,10.492627013524057
[100],0.1,gaussian,2,relu,0.001,"('nesterov', 0.5)",3,10.492627013524057
[20],0.4,gaussian,1,tanh,0.001,"('nesterov', 0.5)",3,10.492627013524057
"[20, 20]",0.001,gaussian,2,softplus,0.001,"('nesterov', 0.5)",3,10.492627013524057
[100],0.1,gaussian,8,softplus,0.001,"('nesterov', 0.5)",3,10.492627013524057
[20],0.4,gaussian,1,tanh,0.001,"('nesterov', 0.9)",3,10.492627013524057
[100],0.1,gaussian,4,tanh,0.0,"('nesterov', 0.9)",3,10.492627013524057
[100],0.1,gaussian,169,tanh,0.0,"('nesterov', 0.5)",3,10.492627013524057
[100],0.4,gaussian,4,relu,0.0,"('nesterov', 0.5)",3,10.492627013524057
[100],0.1,gaussian,8,tanh,0.0,"('nesterov', 0.9)",3,10.492627013524057
"[20, 20]",0.8,gaussian,32,relu,0.0,"('trivial', 0.9)",3,10.492627013524057
"[20, 20]",0.01,gaussian,2,relu,0.0,"('trivial', 0.0)",3,10.492627013524057
[20],0.4,gaussian,2,logistic,0.0,"('trivial', 0.9)",3,10.492627013524057
[100],0.001,gaussian,4,softplus,0.0,"('trivial', 0.9)",3,10.492627013524057
[100],0.1,gaussian,169,tanh,0.0,"('trivial', 0.5)",3,10.492627013524057
[100],0.2,gaussian,1,relu,0.001,"('trivial', 0.9)",3,10.492627013524057
[100],0.05,gaussian,1,softplus,0.0,"('nesterov', 0.9)",3,10.492627013524057
[20],0.4,gaussian,32,relu,0.001,"('trivial', 0.0)",3,10.492627013524057
[100],0.1,gaussian,169,tanh,0.0,"('nesterov', 0.9)",3,10.492627013524057
[100],0.1,gaussian,169,softplus,0.001,"('nesterov', 0.5)",3,10.492627013524057
"[20, 20]",0.01,gaussian,2,relu,0.0,"('nesterov', 0.9)",3,10.492627013524057
"[20, 20]",0.001,gaussian,4,relu,0.0,"('nesterov', 0.5)",3,10.492627013524057
[20],0.4,gaussian,32,logistic,0.001,"('trivial', 0.9)",3,10.492627013524057
[100],0.2,gaussian,1,relu,0.001,"('trivial', 0.5)",3,10.492627013524057
[100],0.05,gaussian,1,softplus,0.0,"('nesterov', 0.5)",3,10.492627013524057
[100],0.1,gaussian,169,softplus,0.001,"('nesterov', 0.9)",3,10.492627013524057
[100],0.2,gaussian,16,softplus,0.0,"('nesterov', 0.9)",3,10.492627013524057
[100],0.2,gaussian,1,logistic,0.001,"('nesterov', 0.5)",3,10.492627013524057
[20],0.8,gaussian,8,logistic,0.001,"('nesterov', 0.9)",3,10.492627013524057
"[20, 20]",0.8,gaussian,2,relu,0.0,"('trivial', 0.0)",3,10.492627013524057
[20],0.4,gaussian,2,relu,0.001,"('trivial', 0.5)",3,10.492627013524057
[100],0.1,gaussian,169,relu,0.0,"('trivial', 0.5)",3,10.492627013524057
[20],0.4,gaussian,2,softplus,0.0,"('trivial', 0.0)",3,10.492627013524057
[20],0.4,gaussian,32,softplus,0.0,"('nesterov', 0.5)",3,10.492627013524057
[100],0.4,gaussian,2,logistic,0.0,"('trivial', 0.0)",3,10.492627013524057
[20],0.4,gaussian,2,logistic,0.001,"('trivial', 0.0)",3,10.492627013524057
[20],0.4,gaussian,2,relu,0.001,"('trivial', 0.9)",3,10.492627013524057
"[20, 20]",0.6,gaussian,16,tanh,0.001,"('trivial', 0.5)",3,10.492627013524057
[20],0.4,gaussian,1,logistic,0.0,"('trivial', 0.9)",3,10.492627013524057
"[20, 20]",0.6,gaussian,169,logistic,0.0,"('trivial', 0.5)",3,10.492627013524057
[20],0.4,gaussian,1,logistic,0.0,"('trivial', 0.0)",3,10.492627013524057
[100],0.05,gaussian,16,softplus,0.001,"('nesterov', 0.9)",3,10.492627013524057
[100],0.05,gaussian,1,softplus,0.001,"('nesterov', 0.5)",3,10.492627013524057
[20],0.4,gaussian,64,relu,0.001,"('trivial', 0.9)",3,10.492627013524057
[100],0.2,gaussian,1,softplus,0.0,"('nesterov', 0.9)",3,10.492627013524057
[100],0.1,gaussian,169,relu,0.0,"('nesterov', 0.9)",3,10.492627013524057
"[20, 20]",0.001,gaussian,4,relu,0.001,"('trivial', 0.9)",3,10.492627013524057
[100],0.4,gaussian,2,logistic,0.001,"('trivial', 0.0)",3,10.492627013524057
"[20, 20]",0.001,gaussian,4,softplus,0.001,"('nesterov', 0.5)",3,10.492627013524057
[100],0.05,gaussian,1,relu,0.0,"('nesterov', 0.9)",3,10.492627013524057
"[20, 20]",0.6,gaussian,169,logistic,0.0,"('nesterov', 0.5)",3,10.492627013524057
"[20, 20]",0.6,gaussian,32,relu,0.0,"('trivial', 0.0)",3,10.492627013524057
[100],0.1,gaussian,169,tanh,0.001,"('nesterov', 0.9)",3,10.492627013524057
[100],0.2,gaussian,16,relu,0.0,"('nesterov', 0.5)",3,10.492627013524057
[100],0.1,gaussian,169,relu,0.001,"('trivial', 0.5)",3,10.492627013524057
[100],0.05,gaussian,1,softplus,0.0,"('trivial', 0.9)",3,10.492627013524057
[100],0.05,gaussian,1,tanh,0.0,"('nesterov', 0.9)",3,10.492627013524057
"[20, 20]",0.001,gaussian,2,tanh,0.001,"('nesterov', 0.9)",3,10.492627013524057
[100],0.1,gaussian,8,logistic,0.001,"('nesterov', 0.9)",3,10.492627013524057
"[20, 20]",0.8,gaussian,1,logistic,0.001,"('trivial', 0.0)",3,10.492627013524057
"[20, 20]",0.6,gaussian,64,logistic,0.0,"('nesterov', 0.5)",3,10.492627013524057
[100],0.05,gaussian,16,softplus,0.001,"('nesterov', 0.5)",3,10.492627013524057
[100],0.1,gaussian,8,logistic,0.001,"('nesterov', 0.5)",3,10.492627013524057
[100],0.1,gaussian,2,relu,0.001,"('trivial', 0.0)",3,10.492627013524057
[100],0.1,gaussian,169,logistic,0.001,"('nesterov', 0.5)",3,10.492627013524057
[20],0.4,gaussian,2,relu,0.001,"('nesterov', 0.9)",3,10.492627013524057
[100],0.1,gaussian,169,logistic,0.0,"('nesterov', 0.5)",3,10.492627013524057
[100],0.05,gaussian,1,relu,0.0,"('trivial', 0.0)",3,10.492627013524057
[20],0.4,gaussian,2,relu,0.001,"('trivial', 0.0)",3,10.492627013524057
[100],0.4,gaussian,64,relu,0.0,"('trivial', 0.5)",3,10.492627013524057
"[20, 20]",0.01,gaussian,169,softplus,0.0,"('nesterov', 0.9)",3,10.492627013524057
[100],0.01,gaussian,8,logistic,0.0,"('nesterov', 0.9)",3,10.492627013524057
[100],0.4,gaussian,4,relu,0.001,"('nesterov', 0.5)",3,10.492627013524057
[100],0.1,gaussian,32,softplus,0.0,"('nesterov', 0.5)",3,10.492627013524057
"[20, 20]",0.6,gaussian,1,logistic,0.001,"('trivial', 0.9)",3,10.492627013524057
[100],0.2,gaussian,16,logistic,0.001,"('nesterov', 0.5)",3,10.492627013524057
[20],0.4,gaussian,1,tanh,0.0,"('nesterov', 0.5)",3,10.492627013524057
[100],0.4,gaussian,2,tanh,0.001,"('trivial', 0.9)",3,10.492627013524057
[100],0.2,gaussian,16,softplus,0.0,"('trivial', 0.0)",3,10.492627013524057
"[20, 20]",0.6,gaussian,2,relu,0.0,"('trivial', 0.0)",3,10.492627013524057
[100],0.1,gaussian,4,relu,0.001,"('trivial', 0.9)",3,10.492627013524057
[100],0.2,gaussian,1,relu,0.001,"('nesterov', 0.5)",3,10.492627013524057
"[20, 20]",0.001,gaussian,1,softplus,0.0,"('nesterov', 0.5)",3,10.492627013524057
[100],0.05,gaussian,1,relu,0.0,"('nesterov', 0.5)",3,10.492627013524057
[100],0.4,gaussian,64,softplus,0.0,"('trivial', 0.5)",3,10.492627013524057
"[20, 20]",0.001,gaussian,2,softplus,0.0,"('trivial', 0.5)",3,10.492627013524057
"[20, 20]",0.6,gaussian,1,logistic,0.0,"('trivial', 0.5)",3,10.492627013524057
"[20, 20]",0.6,gaussian,169,relu,0.0,"('trivial', 0.9)",3,10.492627013524057
[100],0.05,gaussian,1,softplus,0.001,"('nesterov', 0.9)",3,10.492627013524057
[100],0.1,gaussian,169,relu,0.0,"('nesterov', 0.5)",3,10.492627013524057
"[20, 20]",0.001,gaussian,4,relu,0.001,"('nesterov', 0.5)",3,10.492627013524057
[100],0.05,gaussian,1,softplus,0.001,"('trivial', 0.0)",3,10.492627013524057
"[20, 20]",0.001,gaussian,2,softplus,0.0,"('trivial', 0.0)",3,10.492627013524057
"[20, 20]",0.8,gaussian,16,logistic,0.001,"('nesterov', 0.9)",3,10.492627013524057
[100],0.2,gaussian,1,relu,0.001,"('nesterov', 0.9)",3,10.492627013524057
[10],0.2,gaussian,8,tanh,0.0,"('nesterov', 0.9)",3,10.492627078780586
[10],0.05,gaussian,1,tanh,0.001,"('trivial', 0.5)",3,10.492627078780588
[150],0.01,gaussian,1,logistic,0.0,"('nesterov', 0.5)",3,10.492627078780588
"[200, 200]",0.05,gaussian,169,tanh,0.001,"('trivial', 0.0)",3,10.492627078780588
"[200, 200]",0.05,gaussian,169,tanh,0.0,"('nesterov', 0.5)",3,10.492627145202418
[100],0.6,gaussian,8,tanh,0.001,"('trivial', 0.9)",3,10.492627145202418
"[200, 200]",0.01,gaussian,16,tanh,0.0,"('trivial', 0.0)",3,10.492627276880775
[10],0.8,gaussian,8,tanh,0.0,"('nesterov', 0.5)",3,10.49262806695095
"[20, 20]",0.8,gaussian,4,tanh,0.0,"('nesterov', 0.5)",3,10.492628330307674
"[5, 5]",0.05,gaussian,2,logistic,0.0,"('nesterov', 0.5)",3,10.492663389958008
"[5, 5]",0.05,gaussian,16,logistic,0.0,"('nesterov', 0.5)",3,10.494300661143592
[20],0.05,gaussian,8,logistic,0.001,"('adam', 0.9, 0.999, 1e-08)",3,10.494399515085432
"[5, 5]",0.2,gaussian,169,logistic,0.001,"('nesterov', 0.9)",3,10.494449907132637
[10],0.2,gaussian,169,logistic,0.0,"('nesterov', 0.9)",3,10.49457900657608
"[5, 5]",0.01,gaussian,16,logistic,0.0,"('trivial', 0.9)",3,10.495644400751788
"[5, 5]",0.2,gaussian,64,logistic,0.001,"('trivial', 0.5)",3,10.49602530121166
"[5, 5]",0.2,gaussian,64,logistic,0.001,"('trivial', 0.9)",3,10.496474494491897
"[5, 5, 5]",0.2,gaussian,32,logistic,0.001,"('trivial', 0.9)",3,10.496753717017157
"[5, 5, 5]",0.4,gaussian,64,logistic,0.001,"('trivial', 0.9)",3,10.496931717135725
"[5, 5]",0.4,gaussian,64,logistic,0.001,"('trivial', 0.5)",3,10.496967010033233
[100],0.001,gaussian,2,logistic,0.0,"('trivial', 0.9)",3,10.497469021508364
[20],0.001,gaussian,1,tanh,0.001,"('nesterov', 0.5)",3,10.497483697647253
[20],0.05,gaussian,169,softplus,0.0,"('nesterov', 0.5)",3,10.498161864024127
"[5, 5, 5]",0.1,gaussian,64,logistic,0.001,"('nesterov', 0.9)",3,10.498235406489952
"[5, 5]",0.1,gaussian,16,logistic,0.0,"('nesterov', 0.9)",3,10.498244813622042
"[5, 5, 5]",0.1,gaussian,16,logistic,0.0,"('nesterov', 0.5)",3,10.49887411216794
"[5, 5, 5]",0.1,gaussian,64,logistic,0.0,"('nesterov', 0.9)",3,10.49934790929782
"[5, 5]",0.05,gaussian,16,logistic,0.0,"('nesterov', 0.9)",3,10.499475960035587
[20],0.01,gaussian,16,tanh,0.001,"('adam', 0.9, 0.999, 1e-08)",3,10.500288797968127
"[5, 5]",0.01,gaussian,8,logistic,0.0,"('nesterov', 0.9)",3,10.500750760451988
"[5, 5]",0.1,gaussian,32,logistic,0.0,"('nesterov', 0.5)",3,10.50112229177513
[10],0.01,gaussian,8,tanh,0.0,"('nesterov', 0.5)",3,10.501771498373005
"[5, 5]",0.4,gaussian,169,logistic,0.0,"('trivial', 0.5)",3,10.502009989110407
"[5, 5]",0.05,gaussian,16,logistic,0.0,"('trivial', 0.9)",3,10.502048644332676
[3],0.001,gaussian,2,softplus,0.001,"('nesterov', 0.5)",3,10.50279920339498
"[5, 5]",0.05,gaussian,32,logistic,0.001,"('nesterov', 0.9)",3,10.50286962315358
"[5, 5]",0.8,gaussian,169,logistic,0.001,"('trivial', 0.5)",3,10.503690034196863
[20],0.01,gaussian,1,tanh,0.0,"('adam', 0.9, 0.999, 1e-08)",3,10.503817363310164
"[5, 5]",0.1,gaussian,32,logistic,0.0,"('nesterov', 0.9)",3,10.504406481807449
"[5, 5]",0.01,gaussian,4,logistic,0.0,"('nesterov', 0.9)",3,10.505040955381824
"[5, 5, 5]",0.2,gaussian,64,logistic,0.001,"('trivial', 0.9)",3,10.505796755323217
"[5, 5]",0.2,gaussian,64,logistic,0.0,"('trivial', 0.9)",3,10.506679678016337
[100],0.001,gaussian,2,logistic,0.0,"('nesterov', 0.9)",3,10.507007560059943
"[5, 5, 5]",0.01,gaussian,4,logistic,0.001,"('trivial', 0.9)",3,10.508013070854092
"[5, 5]",0.01,gaussian,8,logistic,0.0,"('trivial', 0.9)",3,10.509198802797007
"[5, 5]",0.1,gaussian,8,logistic,0.001,"('nesterov', 0.9)",3,10.510009038536163
"[5, 5, 5]",0.05,gaussian,32,logistic,0.0,"('nesterov', 0.9)",3,10.510582265351523
"[5, 5, 5]",0.4,gaussian,169,logistic,0.0,"('nesterov', 0.9)",3,10.510733632416567
"[5, 5, 5]",0.05,gaussian,64,logistic,0.0,"('trivial', 0.9)",3,10.517422141115851
"[5, 5]",0.1,gaussian,32,logistic,0.0,"('trivial', 0.9)",3,10.51948761321468
"[20, 20]",0.1,gaussian,16,logistic,0.001,"('trivial', 0.5)",3,10.519866541785383
[5],0.05,gaussian,169,tanh,0.001,"('trivial', 0.9)",3,10.520046379012001
[10],0.1,gaussian,32,logistic,0.001,"('nesterov', 0.9)",3,10.521310367559957
[20],0.001,gaussian,16,softplus,0.001,"('trivial', 0.9)",3,10.522101553301658
[10],0.01,gaussian,8,tanh,0.001,"('nesterov', 0.5)",3,10.526339900995561
[5],0.4,gaussian,169,softplus,0.001,"('trivial', 0.9)",3,10.526407246198069
"[5, 5]",0.05,gaussian,8,logistic,0.0,"('trivial', 0.9)",3,10.527316551122498
"[5, 5]",0.8,gaussian,169,logistic,0.001,"('trivial', 0.0)",3,10.527642245341168
[10],0.01,gaussian,16,softplus,0.0,"('trivial', 0.0)",3,10.527676628892232
"[5, 5, 5]",0.05,gaussian,32,tanh,0.0,"('trivial', 0.0)",3,10.528236975386122
[3],0.01,gaussian,1,logistic,0.0,"('nesterov', 0.9)",3,10.528389327687774
"[5, 5, 5]",0.01,gaussian,8,logistic,0.0,"('nesterov', 0.9)",3,10.529126704908897
"[20, 20]",0.01,gaussian,64,softplus,0.001,"('nesterov', 0.5)",3,10.52952459871416
[5],0.1,gaussian,32,tanh,0.001,"('trivial', 0.0)",3,10.530087987594783
[3],0.1,gaussian,2,logistic,0.001,"('trivial', 0.0)",3,10.531414524666372
[5],0.6,gaussian,64,logistic,0.001,"('nesterov', 0.5)",3,10.531629241712755
[5],0.1,gaussian,2,logistic,0.0,"('trivial', 0.0)",3,10.531648163536913
[3],0.4,gaussian,32,logistic,0.001,"('nesterov', 0.9)",3,10.532068235418006
[5],0.1,gaussian,16,logistic,0.001,"('nesterov', 0.9)",3,10.532289191021627
[3],0.4,gaussian,32,logistic,0.001,"('trivial', 0.9)",3,10.532533847171585
"[200, 200]",0.001,gaussian,16,relu,0.001,"('trivial', 0.5)",3,10.53281219476527
[3],0.8,gaussian,64,logistic,0.001,"('nesterov', 0.9)",3,10.53343194209367
[150],0.05,gaussian,8,logistic,0.0,"('adam', 0.9, 0.999, 1e-08)",3,10.533573215647948
"[20, 20]",0.4,gaussian,169,logistic,0.0,"('trivial', 0.0)",3,10.534195899055057
[3],0.1,gaussian,16,logistic,0.001,"('nesterov', 0.9)",3,10.53427668512681
"[5, 5]",0.4,gaussian,32,logistic,0.001,"('trivial', 0.0)",3,10.534364580718526
[3],0.6,gaussian,32,logistic,0.0,"('nesterov', 0.9)",3,10.534503309748926
"[5, 5, 5]",0.8,gaussian,169,logistic,0.0,"('nesterov', 0.5)",3,10.534692197133003
[3],0.8,gaussian,32,logistic,0.0,"('trivial', 0.9)",3,10.53498257269024
"[5, 5]",0.8,gaussian,169,logistic,0.0,"('nesterov', 0.5)",3,10.535029091747123
"[5, 5]",0.4,gaussian,32,logistic,0.0,"('nesterov', 0.9)",3,10.53547738663374
[5],0.2,gaussian,16,logistic,0.001,"('nesterov', 0.9)",3,10.53552472652497
[3],0.6,gaussian,64,logistic,0.0,"('nesterov', 0.9)",3,10.535729376306152
[10],0.2,gaussian,16,logistic,0.0,"('nesterov', 0.5)",3,10.535981796251537
"[5, 5]",0.2,gaussian,32,logistic,0.001,"('nesterov', 0.9)",3,10.535985443389832
"[20, 20]",0.4,gaussian,169,logistic,0.001,"('trivial', 0.0)",3,10.536004763452537
"[100, 100]",0.001,gaussian,64,relu,0.0,"('nesterov', 0.9)",3,10.536232883413994
"[5, 5]",0.6,gaussian,64,logistic,0.0,"('trivial', 0.0)",3,10.53645353233633
